PC1,PC2,PC3,PC4,Class
-4.190725280532072,2.858393585989555,-0.7609102071680396,-0.7625577893688993,SEKER
-4.175071794285777,2.774989899244813,-0.015811079008979968,-0.03780693126444329,SEKER
-4.64921398342171,3.379416147884265,-0.1911492378458067,-0.34315904672375735,SEKER
-2.6712451307043286,1.1613306970042467,-1.5808749989150968,-0.3060278982118183,SEKER
-3.592555066001377,2.065747897721349,-0.24059936188482678,-0.0795935735063446,SEKER
-4.7461371691720435,3.6048272592387502,-0.5782534380770495,-0.3717692944482448,SEKER
-4.059302365802834,2.728758575072767,-0.7773191080386147,-0.42769148996890133,SEKER
-3.914646741055689,2.373875183441365,0.1240768457509957,-0.19353666981814588,SEKER
-4.198250981620058,2.778322929767569,-0.05152790875779149,-0.2538337671712607,SEKER
-3.309750403571416,2.282716036638364,-2.9787991506200386,-0.3640008270265562,SEKER
-3.175840888676685,1.4412863035945107,0.05049926391909503,-0.05702881353391683,SEKER
-3.390624577680758,1.7824801140639106,-0.016162437507518848,0.14622238810434632,SEKER
-3.341192290413867,1.6196809872977103,0.11724997183965685,-0.4940397106999735,SEKER
-4.119900013395388,2.706458546853457,-0.22743676565777293,-0.4888647220659602,SEKER
-4.107787988482461,2.75550703104144,-0.44028730929842,-0.45419302332404066,SEKER
-3.1877685343536464,1.321443741170777,0.46036816700270133,-0.45294480017506517,SEKER
-3.9448874901367064,2.4086961097304433,-0.17942310174875045,-0.7695255310817734,SEKER
-3.4821071219952398,2.03062212619838,-0.7230490061349301,-0.581201619641183,SEKER
-3.8591387646031428,2.328650703671055,-0.19650616713552005,-0.646920623170148,SEKER
-3.3431614989166967,1.6818686876901758,-0.14055513223064955,-0.41094682606968386,SEKER
-3.376911925198819,1.7677045367636228,-0.12745824082207147,0.02414035053216922,SEKER
-3.5343035703311716,1.7667986931919593,0.4918717637622775,-0.48032424083938086,SEKER
-4.598748093934784,3.3068935158239112,-0.3914152159780678,-0.8682663519552726,SEKER
-4.174358973241591,2.7415549935420587,0.20613794001439162,-0.06588267293992982,SEKER
-3.264419213264179,1.713516535437874,-0.17391407537600004,0.32987566538170066,SEKER
-3.954715898238293,2.6243575383873186,-0.4591744214692721,-0.26817525758094124,SEKER
-3.5847503755189365,1.903449267686999,0.2727889532065329,-0.466033231011807,SEKER
-3.6071540177081403,2.0282426299709675,0.16132541214216153,-0.013350281929664903,SEKER
-4.177845884769446,2.7515251991304783,-0.09755497210329293,-0.4888794261806967,SEKER
-3.845025460344024,2.3457515531074855,0.1276583875435146,-0.07500797628463814,SEKER
-3.8807852696081073,2.4503456982619896,-0.01402539547121653,0.11835126927153013,SEKER
-4.044725326689,2.662759638856664,0.05524965087422825,0.17870307871712962,SEKER
-4.210279497205301,2.8176840572162334,-0.23135454681822012,-0.5602675723412016,SEKER
-3.6372402693996104,2.165066742836539,-0.30910232539989557,-0.27645469991098476,SEKER
-3.9231268902652374,2.4594605979749304,0.27798436383591313,0.04709524785501977,SEKER
-3.69642168835346,2.3289794520582183,-0.6175913657562992,-0.15552551204569987,SEKER
-4.1687579696867845,2.7328150187804012,-0.00781225218071534,-0.48223920752215294,SEKER
-3.1170985955336277,1.262123063635904,0.32071809899792136,-0.5454851768077015,SEKER
-3.51238078420756,1.752349480720604,0.5220844518381925,-0.49435896677700325,SEKER
-4.083760876610067,2.720165199394552,-0.12850141595247466,-0.121075568340017,SEKER
-3.833666223787825,2.3791420889859602,-0.15496283330433183,-0.20458314532278168,SEKER
-3.99412471282774,2.605232766993089,-0.15757859003856728,-0.23974913480410676,SEKER
-3.1055700159835333,1.3534681410295506,0.36650672640551896,0.10952933398474934,SEKER
-3.48882700984054,1.866118731521436,0.14548704839266294,-0.29931405788047877,SEKER
-3.749728283206,2.3255130557791968,-0.3448333815131791,-0.14750244367680326,SEKER
-3.2210010577780217,1.596400273285972,-0.057097488439066896,0.035394739386319686,SEKER
-4.7930092338295776,3.680955243122966,-0.6269689003255859,-0.5723062489710216,SEKER
-3.8688057661383075,2.561212099896811,-0.8283389364821679,-0.3499139796819649,SEKER
-2.9792095563813814,1.2639578587556535,-0.08408998974838615,-0.08833312682631868,SEKER
-3.5287999630360027,1.9302564637667274,0.2791921323318671,-0.12129334079205659,SEKER
-3.5406468681879075,1.937010063384605,-0.404597289153616,-0.9382967348411576,SEKER
-3.6689847993283293,2.170736498793226,0.08486350428375658,0.03497112260329251,SEKER
-3.4288712878171834,1.9771968924952843,-0.5610415784125286,-0.20531592517727354,SEKER
-4.128321041907108,2.807901680876213,-0.44759330302423117,-0.5131767840022948,SEKER
-3.4308912505540943,1.7723545056021148,0.2740245169962728,-0.21035152154881098,SEKER
-3.4287055057386913,1.724805028047555,0.6633161393569371,0.004179430438548232,SEKER
-3.804658999506425,2.286146631813763,0.2849375349789637,-0.1812453476767053,SEKER
-3.9612889114521996,2.4148998661033665,0.26638809138376907,-0.6310534634391674,SEKER
-3.7275123438946687,2.235619333345152,0.3312331601725413,0.31362799296530786,SEKER
-4.894344895775713,3.9839003726601883,-1.067572216625347,-0.3590347144184954,SEKER
-3.1018298943476292,1.5729151373591952,-1.0515372041841669,-0.34874899605640314,SEKER
-4.433338868698064,3.230087883322932,-0.6211376987217856,-0.5415159046075902,SEKER
-3.5931503718873308,2.0340618387108536,-0.005693676859634285,-0.40241582468931375,SEKER
-4.241370175645992,3.013618239504031,-0.5624935835404922,-0.38855992346071017,SEKER
-3.4194158712672404,1.6881021511312186,0.11015397778609064,-0.7268280821129143,SEKER
-3.3725304305745323,1.7744843030481963,0.26545947467242237,0.26210832942367485,SEKER
-3.8129241282221837,2.310268381915651,0.3925957444642018,0.15301630684166834,SEKER
-3.4864605595680205,1.9067215399436992,0.3523133954953164,0.10016763809207171,SEKER
-3.3601999914241567,1.7390682202014909,-0.07348788479260487,-0.3127432759334128,SEKER
-4.267570795829523,2.9323501079676952,-0.07595383992421964,-0.41454223957937886,SEKER
-3.12442725523977,1.5303121864617382,-0.25689097166214964,-0.3104867000270639,SEKER
-2.9941825386683587,1.4044961912012388,0.057062838351953346,0.427261002077688,SEKER
-4.24928640365485,2.9687760085771173,-0.14587749018142987,-0.20220629530508638,SEKER
-2.9727611199308996,1.5660966094587756,-0.9274880392802116,-0.5946452054459233,SEKER
-3.3639560105103823,1.9111407305435857,-0.006334697498329076,0.5614171198864131,SEKER
-3.6984435364389348,2.5154648114751335,-1.4773103919860604,-0.7853037695179088,SEKER
-4.361806681177488,3.2345649190351513,-0.5518692410546343,-0.16066846534019122,SEKER
-3.809681612006505,2.5635954940982075,-0.9106260943300905,-0.4066343729226936,SEKER
-3.7792136178441806,2.292605385871757,0.32125390554660327,0.07967678340821133,SEKER
-3.814455893519103,2.572685906869613,-0.5335563238324579,0.05275025996439077,SEKER
-3.9060989256451073,2.3799605784360263,0.2286036175345473,-0.5365155780315245,SEKER
-3.9282641604873403,2.545026724872335,0.03306920651796527,-0.01802138262439321,SEKER
-3.3010656170091095,1.5289933754960237,0.7292665553971367,-0.13119202196880214,SEKER
-3.822936551668034,2.461463254517887,-0.5697462265192372,-0.54807774089635,SEKER
-3.0864028093977116,1.3138238749591782,0.2812438731352802,-0.4332467901681439,SEKER
-3.61862870749776,2.049464329306582,0.07913237138297852,-0.6141487122063282,SEKER
-2.8232108418908384,0.9838906346565186,0.262530768406213,-0.42260575853814897,SEKER
-3.413651069917299,1.80514214136541,0.42419813431281367,0.02561843661309302,SEKER
-2.756176986029519,0.9558168898989742,0.019883591875482557,-0.4914247235996239,SEKER
-4.147920559369419,2.750977315819831,-0.19906532840999805,-0.8266320438199134,SEKER
-4.55451846504121,3.4329821962737075,-0.30450443783527187,-0.18516060545965773,SEKER
-4.345439136166584,3.118065701658874,-0.3084360310848772,-0.3110568451066406,SEKER
-3.696996328593783,2.320653804535731,-0.3457946055143093,-0.3194751270896275,SEKER
-3.1702359202892634,1.5493009141931535,-0.25755271131236646,-0.6679336326928893,SEKER
-3.556266595079626,2.1146604701512106,-0.058409559368831354,0.05081506259374961,SEKER
-2.950923272787642,1.6614467069399943,-0.9283438538856529,-0.02435746062800397,SEKER
-4.280000068037849,3.110508671196809,-0.4154618652043205,-0.2150934841118613,SEKER
-4.389332131589793,3.2536615973019187,-0.6253512398783033,-0.5380340415052293,SEKER
-3.414875347973756,1.9910583734746097,-0.11792135080532305,0.2809621083498613,SEKER
-3.738679295324215,2.2903736550426697,0.056531661821443965,-0.18743470322440559,SEKER
-3.4409042346662058,1.8136562830485945,0.3139112431510555,-0.32403410388050596,SEKER
-2.5479669602392696,1.0127750498961277,-0.43729434820419577,0.6281942252236635,SEKER
-3.754595620298909,2.3706935264992546,-0.08096535306647938,-0.05317718278017723,SEKER
-3.569927307809826,2.0864085825535454,0.27460277539838485,0.19374004171490442,SEKER
-4.366535265774861,3.345317628290363,-0.9788444406991837,-0.40941497807134813,SEKER
-3.023441099456061,1.277214552544261,-0.08518572201369534,-0.7210024182486982,SEKER
-3.5698863470088056,1.9630372794760054,0.5977872821768632,-0.10400378119128313,SEKER
-4.01176532109737,2.6514443091928026,0.13528554326790204,-0.10681809972866833,SEKER
-4.397568305411973,3.3335236607156493,-0.6938238503298572,-0.39850420143671234,SEKER
-2.880629560802,1.1804970926212954,-0.029796481164491715,-0.482337368841349,SEKER
-4.612817328171581,3.7189376766203983,-1.1446371928253485,-0.5927892549611211,SEKER
-3.03187135016585,1.1825567437253415,0.5290017067287596,-0.6477787726552727,SEKER
-3.8476062777785582,2.613947336369201,-0.1751668430213548,0.27894956013992533,SEKER
-3.843373171110567,2.3635739856861564,0.025017661793625037,-0.7335023675613456,SEKER
-3.9186507484798874,2.670504635514495,-0.6359331171441133,-0.31622748865799677,SEKER
-3.893865425880838,2.4689796959663983,0.11887771183799471,-0.31350410984741506,SEKER
-3.5425925611319062,2.3294072406761166,-0.4074692815250271,0.6988628264972693,SEKER
-3.8808073254441755,2.5897356491863617,-0.16503139414019044,-0.08926690784088818,SEKER
-4.062044824622385,2.8190568094810127,-0.05929600650702249,-0.1281244199562412,SEKER
-3.586293043694352,2.335064222734506,-0.6230159130492844,0.37062740535797145,SEKER
-3.958913205283453,2.7763818162142977,-0.7386603539383195,-0.2745732435586395,SEKER
-3.818949150412672,2.811823512288413,-1.7459829286912854,-0.6755153193413782,SEKER
-2.1247628113679315,-0.016603440316842886,0.8192043949726902,-0.3904115103884786,SEKER
-3.3355841155809403,1.6706865399039035,0.35533213564382804,-0.47141964890083393,SEKER
-3.281549664277006,1.7687304234747128,0.101169652205134,0.1531969306426925,SEKER
-3.9252348588176322,2.581830824492022,-0.34765347107077077,-0.5823502878131086,SEKER
-4.358649269951355,3.4379921749070563,-0.8427387266572907,0.08413479989385626,SEKER
-4.07768272974793,2.8145090930805825,-0.41860740785736866,-0.5896312897138194,SEKER
-3.6980855632753182,2.2220834425790432,0.40393778639261335,-0.045825146332136094,SEKER
-3.718592359916641,2.3813061292165822,-0.6034983195232224,-0.5767151891439041,SEKER
-3.7930680309990072,2.330585872261022,-0.043555379590200984,-0.6680017338403107,SEKER
-3.845206273127535,2.541158964764629,-0.40301580100143264,-0.6677768970851734,SEKER
-4.157995536312833,2.8577435415226216,0.19487104450005524,-0.24728275311287587,SEKER
-2.8445354334466564,1.149100787035808,0.22666626748384847,-0.04699602124533064,SEKER
-3.4097388753341544,1.8268538325941557,-0.05041517050274552,-0.7951658307762679,SEKER
-4.055856174506493,2.7605342227736034,-0.001571302906615385,-0.338144351961239,SEKER
-3.1223221077676913,1.640822822624293,0.0635794250477291,0.27546524544438766,SEKER
-3.7157652390632987,2.294913716126772,-0.22631820243152312,-0.7358013763632973,SEKER
-3.8038330459784073,2.343103573655394,0.013348998866658563,-0.7411982911778666,SEKER
-3.9406026277170003,2.7544081024146303,-1.0797553995194091,-0.7695997627622565,SEKER
-3.488960969682023,1.8828621945982706,0.2918475369666297,-0.5602110869898572,SEKER
-3.570383081371029,2.0213939396710496,0.181745119930117,-0.5762619330937175,SEKER
-3.5752615907127816,2.3264601995834293,-0.4515127163556713,-0.1868297627286211,SEKER
-4.833173717178957,3.966394253430728,-1.0201415261576523,-0.6119628186147202,SEKER
-3.4566182793776896,2.0426980494944433,-0.1900131301005341,-0.11491129751049409,SEKER
-4.124679426477331,2.7423581116138585,0.24724539796710265,-0.602584025194871,SEKER
-3.5923543530147386,2.1328048446824095,0.17779124847743755,-0.16502479057626268,SEKER
-3.6156601394633685,2.236396880595747,-0.1076250613117597,-0.22761137581748755,SEKER
-3.3580797595411895,1.7736662469191837,0.08637125094951387,-0.5389067119860814,SEKER
-3.84244234700264,2.417636057371824,0.4029612636305233,-0.10273568767727012,SEKER
-3.3077371809397267,1.665746261165924,0.21469372154849403,-0.6700402390161038,SEKER
-2.972888317421466,1.454027144648976,0.07811219364429786,0.3119693702181038,SEKER
-3.541247890204769,2.1828738264715573,-0.34177221089102855,-0.15429501055118797,SEKER
-4.2950812704796135,3.250531457766972,-1.1730224466564134,-0.9096022045298539,SEKER
-3.4322090808545505,2.047780180100761,-0.12154061177935406,-0.07026251753132494,SEKER
-4.076610452591391,2.8801409903528623,-0.4540178893075266,-0.4356853399793419,SEKER
-3.9741704577430426,2.7298925443722224,-0.03986542011393233,-0.14062855646026584,SEKER
-3.9762957941395847,2.894008331273146,-1.0970090035122964,-0.569802261713487,SEKER
-3.454287239324225,1.9944926367056661,0.20163259563829347,0.0015541944292724757,SEKER
-3.810076426745704,2.4732139710376226,0.021149721096192932,-0.22917261890211374,SEKER
-3.6780220407327167,2.147240959704973,0.5283827724815272,-0.3847228312872402,SEKER
-3.531269759826389,2.5502576767245966,-1.8218143949886934,-0.6245464032597605,SEKER
-2.727954501294945,0.989998385903476,-0.0018818682520339908,-0.454235325736283,SEKER
-3.3563471916075844,1.815623109739686,0.16644990374380608,-0.47416655035768446,SEKER
-3.6480763791150093,2.3433195836051937,-0.018642016954623093,0.2577110970576255,SEKER
-3.784784055652717,2.4404174798188523,0.12344849392289549,0.0007140899583982764,SEKER
-4.819219890746516,4.005815854101727,-0.9486631318643038,-0.4343944641224539,SEKER
-4.1826338435152435,2.9545752147680697,0.04079954869585584,-0.2618334056488574,SEKER
-2.3415693693418036,1.0022294315156457,-1.9711111167826891,-0.4693515007849761,SEKER
-3.1624764479140293,1.608219184881087,0.38490442483632753,0.22073781342545276,SEKER
-3.888170417938541,2.5297599761290996,-0.10721799743548388,-0.8043361081554852,SEKER
-4.118227077443408,2.881032643379289,-0.12207765069589661,-0.2660878244594309,SEKER
-3.3010091312311456,1.8365402454909694,0.48487940751652786,0.5033673149984719,SEKER
-4.845953290616889,3.8544051669522235,-0.21806003578908345,-0.48166498559761967,SEKER
-2.9661550290437257,1.2646387060319566,0.23966558785594946,-0.4604915983308097,SEKER
-4.197913452361746,3.205638074467266,-1.1939197500221614,-0.9040585439112065,SEKER
-3.6853101477744357,2.2722585311540113,0.07127032686807173,-0.5403495335313455,SEKER
-3.647590815979908,2.36256124532079,-0.23128108239401446,-0.17664897014877762,SEKER
-3.2320687974691085,1.6789059195726552,-0.009231971922755343,-0.4343787891328283,SEKER
-3.1674866817706944,1.7833457058983593,-0.5035457578128867,-0.13923338465503604,SEKER
-3.8772415299945595,2.7522715589599605,-0.6321953454354807,-0.3047755427757524,SEKER
-3.4035902891755065,1.9431512321014182,0.3145517933291212,0.00030160618202073084,SEKER
-2.9678139225013713,1.3594023652519829,0.3477496087300214,0.020306120668860346,SEKER
-3.447298706873789,1.9707643688585073,0.23048608980253435,-0.19451354611982516,SEKER
-2.8802056665923135,1.3694507234757247,-0.1375219948602353,-0.14027975182937893,SEKER
-3.9402355759830083,2.748280748011513,-0.6379673433100977,-0.7283278986136804,SEKER
-4.244081259357613,3.1799730217793734,-0.2218521791145201,0.05752153044064667,SEKER
-2.8992059585592225,1.3447447748372998,0.0825873066696741,0.05177342774424899,SEKER
-2.768086248240799,1.3322748482456943,-0.16636616550658667,0.34823119679332026,SEKER
-4.286243280268201,3.1923633404234377,-0.40831765100956774,-0.3077660581578343,SEKER
-4.127995306959406,3.0562760151283035,-0.5013575837790726,-0.24297021971983637,SEKER
-3.5211904797335754,2.1900371543527917,-0.44705593190192383,-0.747970497660857,SEKER
-3.439837919644251,1.9157162027240773,0.14258707519795427,-0.8158126563428538,SEKER
-2.941820938913462,1.4718882194026397,-0.18382141986464384,-0.08252460889013342,SEKER
-3.82321888413312,2.619552767056127,0.012818254874313035,0.26445529334544354,SEKER
-3.399855547174341,2.0236148021613487,-0.16861580339259746,-0.422039931522326,SEKER
-3.486135217833257,2.230942671940579,-0.3848056960884746,-0.0969699535979105,SEKER
-3.6626030790050565,2.570912763512311,-0.692363420294404,0.1685751125411317,SEKER
-4.456926392319926,3.428501822738481,-0.2661124253013258,-0.3088371500640489,SEKER
-3.7039202878128363,2.3972511677004373,-0.1847540318748072,-0.4333571772666379,SEKER
-3.7815066521841634,2.463282646542073,-0.11636037938880989,-0.5542827731577535,SEKER
-3.8274291743114905,2.5677438480169736,0.0024366269464961643,-0.20543540124665702,SEKER
-3.532851859706765,2.1062758251900693,0.1626152710916896,-0.32328783523714827,SEKER
-4.070897186365676,2.857515073978958,0.3063518253120415,0.0746635547951711,SEKER
-2.905019034240156,1.394485680079265,-0.009100009078364666,0.039895336628579,SEKER
-3.177642732634279,1.650019958672536,-0.10780655984503923,-0.6458844068617438,SEKER
-2.831813416410243,1.1538957577011386,0.23140293726507308,-0.4936401211421558,SEKER
-3.692727076503118,2.4187245123877124,-0.08148356030335786,-0.1769837447572712,SEKER
-3.38024761636371,1.7799924163098286,0.6120886526092416,-0.4590206516068491,SEKER
-3.5326498176098573,2.209117164707691,0.31568957150588056,0.34419965130132213,SEKER
-3.8945608122372937,2.7609504211902665,-0.3403525581883595,-0.15243037405190726,SEKER
-4.975449587097256,4.397089302236753,-1.730089311324336,-0.6903393906816191,SEKER
-4.57558279317831,3.8761424651443144,-1.0744395150951622,0.04259770710271019,SEKER
-3.882959695151032,2.690628498907399,0.04068505692330907,0.1450481302683672,SEKER
-2.1574370626092394,0.5825648820139327,-0.010205731322807462,0.43831140052410655,SEKER
-4.434322770590284,3.4580370360901482,-0.5657910048194299,-0.43381105196125075,SEKER
-3.7172851025253077,2.359282751250128,0.030383243265602856,-0.6213257685264472,SEKER
-4.72947861545447,3.8052900478686453,-0.24444810668431832,-0.2877778172020839,SEKER
-3.8501084928081712,2.5843833053960292,-0.18923286792622607,-0.6730968079994089,SEKER
-3.896285886581994,2.6366512532803394,0.20437692317444442,-0.13661731310187789,SEKER
-4.0148751838682735,2.81053398463463,-0.08339245997702605,-0.3045564654884141,SEKER
-2.725451173498887,1.1964824551776714,0.23108613461118332,0.36686945871244203,SEKER
-3.0760372395316913,1.563133527573733,0.4467502977936728,0.1805680992120001,SEKER
-4.118305915743179,3.027908647804569,-0.117547916264341,0.019217453553265765,SEKER
-3.4966717386661577,2.0343455263300205,0.2664932098026953,-0.6148352722714345,SEKER
-3.7101842429608163,2.380670133624055,0.1502549739484563,-0.20451426811546236,SEKER
-3.103217108173253,1.5668847735711462,0.6038921909714718,0.21550663880137094,SEKER
-2.7800912129073585,1.616554501448509,-1.735606236416628,-0.050062408818112615,SEKER
-3.45928051538204,2.08509550212096,0.21267856696076007,-0.11873956904871266,SEKER
-2.7119144410098786,1.4716733976670802,-1.702531192705028,-0.3717739701362658,SEKER
-3.5167337513136925,2.409338486013447,-1.1489784780388832,-0.8307454640221958,SEKER
-2.724737600231198,1.080724360865548,0.25846282107539753,-0.21920387632574848,SEKER
-3.79163983582091,2.6260882671795436,-0.7316810536904277,-0.8002831253468672,SEKER
-3.8441956915096904,2.5289885327061072,-0.014815454183860906,-0.7851162599877186,SEKER
-3.441512941781323,2.043946879490989,-0.04308606623396803,-0.4890112689021606,SEKER
-3.2824799103307685,1.953621968068751,-0.34694607892634666,-0.4499308797024564,SEKER
-3.4028165433439796,2.157983125444821,-0.22297267680318597,0.09100193373963043,SEKER
-3.3564211659414718,2.2200193655027043,-0.7082435152102956,-0.06991852177859798,SEKER
-3.045154559036328,1.610544410586918,0.012083592736378178,-0.07794724988083655,SEKER
-3.724930245028521,2.33618867904408,0.06369417833361639,-0.8592743657993175,SEKER
-4.046572647246747,2.917090610011841,-0.1563656296614325,-0.17553361375043827,SEKER
-4.297302197920663,3.3600388538194923,-0.40748689320189085,-0.06059021733339035,SEKER
-3.449729984847253,2.081848947147406,0.43504134858549065,0.07572636162518616,SEKER
-3.1522509512164234,1.74634279766786,-0.03550012746631171,-0.22872165932123342,SEKER
-2.7587651840180514,2.471775830213753,-3.970087409255044,-0.15103806636335015,SEKER
-3.1868274533903582,1.9598424077472814,-0.5265116477124022,0.055357411235768796,SEKER
-3.8347444709218013,3.1524288434975953,-2.6086443261871644,-0.686245810665889,SEKER
-2.8560689828878214,1.523507154374447,-0.5619652659886806,-0.05271021832309715,SEKER
-3.3292183799810626,1.9070510137798125,0.3183457172223657,-0.07580874772219308,SEKER
-3.2883619886346405,1.7629079132567833,0.569463284312253,-0.2635444488595698,SEKER
-3.9972010924256827,3.0226086172385687,-0.711163638587153,-0.1581690939290057,SEKER
-2.8464007441339607,1.4371891586368921,-0.445605367813312,-0.35666656425422233,SEKER
-4.247543156755894,3.1104437678408954,-0.05242940676540317,-0.5639164292029527,SEKER
-2.452696457233692,0.5966167434484478,0.5080458551531445,-0.7080686061532973,SEKER
-3.2324403323838142,1.7911825860718897,0.0009325536902625741,-0.3734841665945085,SEKER
-4.3290528475590255,3.3382399783874477,-0.3334001650586462,-0.40612086930481,SEKER
-3.400820956455477,2.0774285734708346,-0.016409041847232592,-0.16124127832444043,SEKER
-4.225322900658089,3.1842406939903447,0.03644242005614928,-0.09807560096470308,SEKER
-3.225021239485703,1.929746659904013,-0.17085363524495528,-0.07208043514918369,SEKER
-1.8025888231777336,0.39537485238482994,-1.664886004337039,-0.574324770315982,SEKER
-4.041239472284832,2.88334620469397,-0.07520191676023642,-0.3441036780779399,SEKER
-3.643714365655049,2.6484880142480627,-1.3794579490785808,-0.24007624084329038,SEKER
-4.3114405039079875,3.3641120224290435,-0.5060912213483468,-0.30431600726745794,SEKER
-3.3538387476987723,1.9368666190870538,0.03320762443492985,-0.5658718522305499,SEKER
-3.8230870927509666,2.6059655709872653,0.1235066295664322,-0.06714580132675195,SEKER
-3.1071424452261955,1.8377464560163437,-0.5126052931712752,-0.24792590396685793,SEKER
-4.489773432275096,3.6936659708701263,-0.869008863422075,-0.22580538253347401,SEKER
-2.835545937238014,1.1517456228338916,0.5148007427715658,-0.5554717215908941,SEKER
-2.9270552965937395,1.4191834860550745,-0.2755618080256983,-0.7809399492498699,SEKER
-3.2429088749045496,2.097364047092113,-0.47522300112034105,0.28314330564067414,SEKER
-4.904862741672885,4.347397899112151,-1.7818429354716911,-0.8041882671426567,SEKER
-2.714064848195483,1.378570635498835,-0.22467663411323813,0.21301838913603927,SEKER
-3.2863866649267295,1.9347925656395262,0.32765270483706876,0.3790682041421073,SEKER
-3.4306368770450426,2.002750590834329,0.6308157415762906,-0.03579973635398327,SEKER
-3.224517755025144,1.9056133176100214,0.43456172444673674,0.7654321180442762,SEKER
-3.822396334109938,2.563933837144364,0.16353665350483326,-0.3894336042008203,SEKER
-3.5246090450224536,2.4051664449675885,-0.5074920532527585,-0.20728571137694793,SEKER
-4.129195294058508,2.9610543059536014,-0.09511545742531452,-0.7186258979134359,SEKER
-4.298583228516583,3.361081618712766,-0.448069832979926,-0.3259439704337673,SEKER
-3.8606584614206914,2.701343207710087,-0.035984026304505125,-0.3320629362487771,SEKER
-3.6579632896917875,2.446350475258535,-0.32992468992201385,-0.6215829658138406,SEKER
-3.204221576999333,1.8599572701922193,-0.06422155884204046,-0.3018637054566361,SEKER
-2.9621309844143267,1.3959054615083155,0.28397017520046497,-0.3309259198589801,SEKER
-3.538933461192235,2.2519213870829558,0.16761426288387235,-0.11642454424866568,SEKER
-3.253861875542742,2.003258053343508,-0.6524898119713094,-0.4376845011065021,SEKER
-4.089005544285219,2.9654950129332955,0.22363382497055265,-0.027765808429558985,SEKER
-4.011818462654222,2.977617669156377,-0.3603559389557074,-0.2491462486356297,SEKER
-4.102395435755715,2.9800002690408935,0.14499848092021722,-0.22627672702558277,SEKER
-3.950340847918871,2.9212932397998803,-1.094375137908479,-1.3050308940431685,SEKER
-3.5877279905184314,2.3000249344007164,0.2597702220405355,-0.0615443452453835,SEKER
-3.32790961461397,2.0215041203507473,0.04340345374580498,0.039100711630364764,SEKER
-3.9018979425937106,2.7623279596605013,0.09493381611718356,-0.011904304298453398,SEKER
-3.78801414597214,2.5434466771824202,-0.1810635533673673,-0.7289172741096036,SEKER
-3.022881687522424,1.7331454892855678,-0.28747656876534494,0.17422046306519332,SEKER
-3.3466199759533786,1.9501788010670555,-0.031269628614658686,-0.7369951776379919,SEKER
-2.188549960921307,0.3302842843676617,0.5549606762029654,-0.5752285558964728,SEKER
-3.6002537776603947,2.2832626651182872,-0.0547315416338288,-0.7260639811004705,SEKER
-3.662388106111488,2.4960011736058054,-0.19031892972849007,-0.17531613514899008,SEKER
-3.6766287708882626,2.3518862000898775,0.12228890078278175,-0.6423778101777963,SEKER
-3.0678491560670107,1.59587313328624,0.5094197520629694,0.08489932323663957,SEKER
-4.287062530335838,3.370119756838265,-0.3975441126807113,-0.1606749983485292,SEKER
-3.981820320193536,3.113934538465613,-0.9545720960409017,-0.24998549500981548,SEKER
-3.2573419479911583,1.990715740131975,-0.46832089415014916,-0.39744037004831234,SEKER
-3.0900353809169245,1.790194222348095,-0.13393438262623075,-0.022953720876489263,SEKER
-3.605178563150462,2.3863583636587147,-0.04685397284267446,-0.12057097740620212,SEKER
-3.9748393096364434,2.8014973245828894,0.14153890326892177,-0.44720254039238666,SEKER
-2.968708241169395,1.583552344231583,0.32305955993845287,0.4104413648559454,SEKER
-3.5058657523140107,2.4372285506643863,-1.4317223213523855,-1.1881556011560426,SEKER
-3.700552383964079,2.5231399634000917,0.1540697568897408,0.13781518443404628,SEKER
-1.6688766040959684,0.44118182448772775,-1.2382931130749635,0.05113745499536604,SEKER
-3.1786226872554546,1.7471356716757132,0.07744841576076067,-0.5406845161274152,SEKER
-3.7552662422774894,2.540834996382306,0.28069309012149724,-0.06399152069038141,SEKER
-3.9085722732796246,2.7096909459277434,0.12583753797484634,-0.5038002128744808,SEKER
-3.2360094927799934,1.9871872444586045,-0.2079637383572988,-0.13099022747209293,SEKER
-4.651091509735498,4.0701315327747345,-1.501031756744339,-0.7214916567487617,SEKER
-3.6990752916753156,2.4476428046515677,0.08695352643282526,-0.6884112390099416,SEKER
-3.443747689841554,2.1325372961811158,-0.13212871857089292,-0.6357260977484712,SEKER
-3.6946490194770063,2.4247889046415976,0.06159457416951602,-0.6152196492189665,SEKER
-4.5060721469007605,3.6372265566432955,-0.5351090604331783,-0.6677019909699347,SEKER
-3.9602649910096326,2.9498947267939055,-0.3385229703229791,-0.2923025915198498,SEKER
-5.064777858129546,4.586858192032547,-1.3406240522448645,-0.5820992863394323,SEKER
-2.7464108396935276,1.4387068102291882,-0.7313364166116596,-0.5048800178127476,SEKER
-3.3392684946720523,1.9370473179227476,0.4242455591252299,-0.3231480776209776,SEKER
-2.9703896123465277,1.533897268843807,0.45002128661456225,0.336309458222377,SEKER
-3.8099630976707624,2.6853497110582443,0.1685055582683501,-0.027008631708361774,SEKER
-3.4265441134498063,2.3454130356352594,-0.9666158376886477,-0.7962098511386279,SEKER
-1.7579788495080664,0.8496716338627283,-2.725771329290329,-0.2641596953896717,SEKER
-3.261022272902621,1.9454687263017727,0.07258704388132362,-0.20925306296117088,SEKER
-3.370089475208069,2.0724673925554264,0.11593464068234678,-0.3417708142815733,SEKER
